DMI,density_z4,R_IRI,DMI_z2_x,density_z2,L_IRI,index,DMI_id,Density_x_y,R_IRI_y,DMI_z2_y,Density_y_y,L_IRI_y,DMI_fwd,D0,D48,SCI,BDI,BCI,Latitude,Longitude,Patching_color_map,Patching_depth,Patching_color
8094,0.0,39.0,8094,0.0,246.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.651016,-87.171021,Surface_patching_warning,2,yellow
8100,0.0,29.0,8100,0.0,115.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.651001,-87.171028,Surface_patching_warning,2,yellow
8106,0.0,32.4,8106,0.0,176.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650986,-87.171028,Surface_patching_warning,2,yellow
8112,0.0,77.8,8112,0.0,168.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650967,-87.171036,Surface_patching_warning,2,yellow
8118,0.0,38.6,8118,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650951,-87.171036,Surface_patching_warning,2,yellow
8124,0.0,11.4,8124,0.0,196.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650936,-87.171043,Surface_patching_warning,2,yellow
8130,0.0,39.6,8130,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650921,-87.171043,Good_condition,1,green
8136,0.0,33.3,8136,0.0,291.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650906,-87.171051,Surface_patching_warning,2,yellow
8142,0.0,41.8,8142,0.0,90.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650887,-87.171059,Surface_patching_warning,2,yellow
8148,0.0,161.6,8148,0.0,130.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650871,-87.171059,Surface_patching_warning,2,yellow
8154,0.0,28.1,8154,0.0,261.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650856,-87.171066,Surface_patching_warning,2,yellow
8160,0.0,69.8,8160,0.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650841,-87.171066,Good_condition,1,green
8166,0.0,19.4,8166,0.0,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650826,-87.171074,Good_condition,1,green
8172,0.0,7.0,8172,0.0,177.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650806,-87.171074,Surface_patching_warning,2,yellow
8178,0.0,12.7,8178,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650791,-87.171082,Full_depth_patching,7,red
8184,0.0,13.2,8184,0.0,293.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650776,-87.171082,Surface_patching_warning,2,yellow
8190,0.0,16.4,8190,0.0,456.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650761,-87.171089,Full_depth_patching,7,red
8196,0.0,34.8,8196,0.0,224.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650742,-87.171089,Surface_patching_warning,2,yellow
8202,0.0,26.5,8202,0.0,168.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650726,-87.171097,Surface_patching_warning,2,yellow
8208,0.0,24.6,8208,0.0,179.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650711,-87.171097,Surface_patching_warning,2,yellow
8214,0.0,33.1,8214,0.0,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650696,-87.171104,Surface_patching_warning,2,yellow
8220,0.0,15.1,8220,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650681,-87.171104,Good_condition,1,green
8226,0.0,10.8,8226,0.0,63.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650665,-87.171112,Good_condition,1,green
8232,0.0,91.8,8232,0.0,315.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650646,-87.171112,Surface_patching_warning,2,yellow
8238,0.0,26.0,8238,0.0,152.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650631,-87.17112,Surface_patching_warning,2,yellow
8244,0.0,15.7,8244,0.0,119.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650616,-87.17112,Surface_patching_warning,2,yellow
8250,0.0,3.0,8250,0.0,98.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6506,-87.171127,Surface_patching_warning,2,yellow
8256,0.0,12.0,8256,0.0,321.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650585,-87.171127,Surface_patching_warning,2,yellow
8262,0.0,7.3,8262,0.0,112.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650566,-87.171135,Surface_patching_warning,2,yellow
8268,0.0,32.5,8268,0.0,421.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650555,-87.171135,Full_depth_patching,7,red
8274,0.0,20.5,8274,0.0,300.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650536,-87.171143,Surface_patching_warning,2,yellow
8280,0.0,12.4,8280,0.0,87.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.65052,-87.171143,Surface_patching_warning,2,yellow
8286,0.0,24.8,8286,0.0,174.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650505,-87.17115,Surface_patching_warning,2,yellow
8292,0.0,31.7,8292,0.0,325.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.65049,-87.17115,Surface_patching_warning,2,yellow
8298,0.0,26.4,8298,0.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650475,-87.171158,Full_depth_patching,7,red
8304,0.0,9.7,8304,0.0,264.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650455,-87.171165,Surface_patching_warning,2,yellow
8310,0.0,9.3,8310,0.0,184.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.65044,-87.171165,Surface_patching_warning,2,yellow
8316,0.0,24.4,8316,0.0,332.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650425,-87.171173,Full_depth_patching,7,red
8322,0.0,20.1,8322,0.0,60.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.65041,-87.171173,Good_condition,1,green
8328,0.0,20.3,8328,0.0,138.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650394,-87.171181,Surface_patching_warning,2,yellow
8334,0.0,22.0,8334,0.0,66.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650375,-87.171181,Good_condition,1,green
8340,0.0,18.2,8340,0.0,164.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.65036,-87.171188,Surface_patching_warning,2,yellow
8346,0.0,27.8,8346,0.0,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650345,-87.171188,Good_condition,1,green
8352,0.0,30.9,8352,0.0,174.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.65033,-87.171196,Surface_patching_warning,2,yellow
8358,0.0,18.4,8358,0.0,471.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650314,-87.171196,Full_depth_patching,7,red
8364,0.0,17.9,8364,0.0,310.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650295,-87.171204,Surface_patching_warning,2,yellow
8370,0.0,30.5,8370,0.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.65028,-87.171204,Full_depth_patching,7,red
8376,0.0,46.6,8376,0.0,709.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650265,-87.171211,Full_depth_patching,7,red
8382,0.0,26.5,8382,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650249,-87.171211,Full_depth_patching,7,red
8388,0.0,13.8,8388,0.0,676.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650234,-87.171219,Full_depth_patching,7,red
8394,0.0,8.0,8394,0.0,212.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650219,-87.171219,Surface_patching_warning,2,yellow
8400,0.0,21.1,8400,0.0,162.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6502,-87.171227,Surface_patching_warning,2,yellow
8406,0.0,38.6,8406,0.0,149.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650185,-87.171227,Surface_patching_warning,2,yellow
8412,0.0,10.5,8412,0.0,269.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650169,-87.171234,Surface_patching_warning,2,yellow
8418,0.0,5.8,8418,0.0,119.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650154,-87.171234,Surface_patching_warning,2,yellow
8424,0.0,12.9,8424,0.0,100.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650139,-87.171242,Surface_patching_warning,2,yellow
8430,0.0,30.6,8430,0.0,121.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.65012,-87.171242,Surface_patching_warning,2,yellow
8436,0.0,22.6,8436,0.0,75.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650105,-87.171249,Surface_patching_warning,2,yellow
8442,0.0,15.6,8442,0.0,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650089,-87.171249,Surface_patching_warning,2,yellow
8448,0.0,6.2,8448,0.0,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650074,-87.171257,Surface_patching_warning,2,yellow
8454,0.0,26.4,8454,0.0,192.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650059,-87.171257,Surface_patching_warning,2,yellow
8460,0.0,12.2,8460,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.65004,-87.171265,Good_condition,1,green
8466,0.0,26.0,8466,0.0,184.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650024,-87.171265,Surface_patching_warning,2,yellow
8472,0.0,40.7,8472,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.650009,-87.171272,Surface_patching_warning,2,yellow
8478,0.0,5.7,8478,0.0,89.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649994,-87.171272,Surface_patching_warning,2,yellow
8484,0.0,54.1,8484,0.0,79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649979,-87.17128,Surface_patching_warning,2,yellow
8490,0.0,64.9,8490,0.0,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649963,-87.17128,Surface_patching_warning,2,yellow
8496,0.0,11.4,8496,0.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649944,-87.171288,Good_condition,1,green
8502,0.0,14.1,8502,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649933,-87.171288,Good_condition,1,green
8508,0.0,20.4,8508,0.0,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649914,-87.171295,Good_condition,1,green
8514,0.0,9.4,8514,0.0,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649899,-87.171295,Good_condition,1,green
8520,0.0,13.5,8520,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649883,-87.171303,Good_condition,1,green
8526,0.0,26.3,8526,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649868,-87.171303,Good_condition,1,green
8532,0.0,13.0,8532,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649853,-87.17131,Good_condition,1,green
8538,0.0,27.9,8538,0.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649834,-87.17131,Good_condition,1,green
8544,0.0,19.2,8544,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649818,-87.171318,Good_condition,1,green
8550,0.0,11.3,8550,0.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649803,-87.171318,Good_condition,1,green
8556,0.0,21.7,8556,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649788,-87.171326,Good_condition,1,green
8562,0.0,31.6,8562,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649773,-87.171326,Good_condition,1,green
8568,0.0,24.1,8568,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649754,-87.171333,Good_condition,1,green
8574,0.0,11.7,8574,0.0,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649738,-87.171333,Surface_patching_warning,2,yellow
8580,0.0,18.5,8580,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649723,-87.171341,Surface_patching_warning,2,yellow
8586,0.0,14.8,8586,0.0,79.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649708,-87.171341,Surface_patching_warning,2,yellow
8592,0.0,41.8,8592,0.0,114.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649693,-87.171349,Surface_patching_warning,2,yellow
8598,0.0,5.1,8598,0.0,81.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649673,-87.171349,Surface_patching_warning,2,yellow
8604,0.0,14.4,8604,0.0,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649658,-87.171356,Surface_patching_warning,2,yellow
8610,0.0,18.7,8610,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649643,-87.171356,Good_condition,1,green
8616,0.0,17.7,8616,0.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649628,-87.171364,Good_condition,1,green
8622,0.0,6.7,8622,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649609,-87.171364,Good_condition,1,green
8628,0.0,31.3,8628,0.0,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649593,-87.171371,Good_condition,1,green
8634,0.0,20.8,8634,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649578,-87.171371,Good_condition,1,green
8640,0.0,18.2,8640,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649563,-87.171379,Good_condition,1,green
8646,0.0,25.1,8646,0.0,100.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649548,-87.171379,Surface_patching_warning,2,yellow
8652,0.0,14.1,8652,0.0,79.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649532,-87.171387,Surface_patching_warning,2,yellow
8658,0.0,2.4,8658,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649513,-87.171387,Good_condition,1,green
8664,0.0,10.1,8664,0.0,36.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649498,-87.171394,Good_condition,1,green
8670,0.0,22.2,8670,0.0,73.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649483,-87.171394,Surface_patching_warning,2,yellow
8676,0.0,14.5,8676,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649467,-87.171402,Surface_patching_warning,2,yellow
8682,0.0,23.5,8682,0.0,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649452,-87.171402,Good_condition,1,green
8688,0.0,10.4,8688,0.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649433,-87.17141,Good_condition,1,green
8694,0.0,6.1,8694,0.0,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649418,-87.17141,Good_condition,1,green
8700,0.0,10.2,8700,0.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649403,-87.171417,Good_condition,1,green
8706,0.0,41.2,8706,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649387,-87.171417,Good_condition,1,green
8712,0.0,15.4,8712,0.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649372,-87.171425,Good_condition,1,green
8718,0.0,9.2,8718,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649357,-87.171425,Good_condition,1,green
8724,0.0,23.6,8724,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649342,-87.171432,Good_condition,1,green
8730,0.0,60.4,8730,0.0,70.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649323,-87.171432,Surface_patching_warning,2,yellow
8736,0.0,24.8,8736,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649307,-87.17144,Good_condition,1,green
8742,0.0,12.2,8742,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649292,-87.171448,Good_condition,1,green
8748,0.0,25.2,8748,0.0,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649277,-87.171448,Good_condition,1,green
8754,0.0,6.7,8754,0.0,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649261,-87.171455,Good_condition,1,green
8760,0.0,5.5,8760,0.0,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649242,-87.171455,Good_condition,1,green
8766,0.0,11.4,8766,0.0,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649227,-87.171463,Good_condition,1,green
8772,0.0,9.8,8772,0.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649212,-87.171463,Good_condition,1,green
8778,0.0,13.5,8778,0.0,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649197,-87.171471,Good_condition,1,green
8784,0.0,28.7,8784,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649181,-87.171471,Good_condition,1,green
8790,0.0,6.4,8790,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649166,-87.171478,Good_condition,1,green
8796,0.0,36.0,8796,0.0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649151,-87.171478,Good_condition,1,green
8802,0.0,32.1,8802,0.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649132,-87.171486,Good_condition,1,green
8808,0.0,32.6,8808,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649117,-87.171486,Good_condition,1,green
8814,0.0,47.6,8814,0.0,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649101,-87.171494,Good_condition,1,green
8820,0.0,52.8,8820,0.0,62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649086,-87.171494,Good_condition,1,green
8826,0.0,66.8,8826,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649071,-87.171501,Good_condition,1,green
8832,0.0,19.6,8832,0.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649052,-87.171501,Good_condition,1,green
8838,0.0,58.3,8838,0.0,56.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649036,-87.171509,Good_condition,1,green
8844,0.0,14.6,8844,0.0,91.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649021,-87.171509,Surface_patching_warning,2,yellow
8850,0.0,20.0,8850,0.0,142.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.649006,-87.171516,Surface_patching_warning,2,yellow
8856,0.0,14.2,8856,0.0,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.648991,-87.171516,Good_condition,1,green
8862,0.0,14.7,8862,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.648972,-87.171524,Good_condition,1,green
8868,0.0,50.7,8868,0.0,114.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.648956,-87.171524,Surface_patching_warning,2,yellow
8874,0.0,63.7,8874,0.0,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.648941,-87.171532,Surface_patching_warning,2,yellow
8880,0.0,77.1,8880,0.0,67.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.648926,-87.171532,Surface_patching_warning,2,yellow
8886,0.0,27.6,8886,0.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.648911,-87.171539,Good_condition,1,green
8892,0.0,27.0,8892,0.0,69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.648891,-87.171539,Good_condition,1,green
8898,0.0,23.8,8898,0.0,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.648876,-87.171547,Good_condition,1,green
8904,0.0,27.5,8904,0.0,76.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.648861,-87.171547,Surface_patching_warning,2,yellow
8910,0.0,24.0,8910,0.0,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.648846,-87.171555,Good_condition,1,green
8916,0.0,17.0,8916,0.0,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64883,-87.171555,Good_condition,1,green
8922,0.0,17.3,8922,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.648815,-87.171562,Good_condition,1,green
8928,0.0,26.9,8928,0.0,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6488,-87.171562,Good_condition,1,green
8934,0.0,39.9,8934,0.0,71.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.648781,-87.17157,Surface_patching_warning,2,yellow
